nom,coordonnees,num_insee,dep
Rotangy,Point(2.082777777 49.5825),60549,60360
Rothois,Point(1.994722222 49.598333333),60550,60690
Rousseloy,Point(2.392777777 49.299166666),60551,60660
Rouville (Oise),Point(2.8725 49.207777777),60552,60800
Rouvillers,Point(2.609444444 49.452222222),60553,60190
Rouvres-en-Multien,Point(3.023888888 49.110833333),60554,60620
Rouvroy-les-Merles,Point(2.357777777 49.648055555),60555,60120
Royaucourt,Point(2.529166666 49.609444444),60556,60420
Roy-Boissy,Point(1.922777777 49.583055555),60557,60690
Roye-sur-Matz,Point(2.775277777 49.591666666),60558,60310
La Rue-Saint-Pierre (Oise),Point(2.295833333 49.409444444),60559,60510
Rully (Oise),Point(2.727777777 49.235),60560,60810
Russy-Bémont,Point(2.965 49.243333333),60561,60117
Sacy-le-Grand,Point(2.544166666 49.354444444),60562,60700
Sacy-le-Petit,Point(2.629166666 49.360833333),60563,60190
Sains-Morainvillers,Point(2.470555555 49.573611111),60564,60420
Saint-André-Farivillers,Point(2.292777777 49.586388888),60565,60480
Saint-Arnoult (Oise),Point(1.820555555 49.632222222),60566,60220
Saint-Aubin-en-Bray,Point(1.878333333 49.419722222),60567,60650
Saint-Aubin-sous-Erquery,Point(2.483888888 49.4075),60568,60600
Saint-Crépin-aux-Bois,Point(2.979166666 49.434444444),60569,60170
Saint-Crépin-Ibouvillers,Point(2.0725 49.263333333),60570,60149
Saint-Deniscourt,Point(1.870277777 49.605555555),60571,60380
Saint-Étienne-Roilaye,Point(3.019722222 49.367777777),60572,60350
Sainte-Eusoye,Point(2.245277777 49.576944444),60573,60480
Saint-Félix (Oise),Point(2.285555555 49.347777777),60574,60370
Sainte-Geneviève (Oise),Point(2.198888888 49.288888888),60575,60730
Saint-Germain-la-Poterie,Point(1.9825 49.445555555),60576,60650
Saint-Germer-de-Fly,Point(1.781388888 49.443055555),60577,60850
Saintines,Point(2.769444444 49.306388888),60578,60410
Saint-Jean-aux-Bois (Oise),Point(2.904166666 49.347777777),60579,60350
Saint-Just-en-Chaussée,Point(2.430833333 49.506111111),60581,60130
Saint-Léger-aux-Bois (Oise),Point(2.951944444 49.479166666),60582,60170
Saint-Léger-en-Bray,Point(2.026666666 49.390833333),60583,60155
Saint-Leu-d'Esserent,Point(2.421944444 49.217222222),60584,60340
Saint-Martin-aux-Bois,Point(2.570833333 49.521111111),60585,60420
Saint-Martin-le-Nœud,Point(2.060277777 49.396111111),60586,60000
Saint-Martin-Longueau,Point(2.604166666 49.341944444),60587,60700
Saint-Maur (Oise),Point(1.917777777 49.615833333),60588,60210
Saint-Maximin (Oise),Point(2.446666666 49.221111111),60589,60740
Saint-Omer-en-Chaussée,Point(2.002222222 49.531944444),60590,60860
Saint-Paul (Oise),Point(2.006944444 49.429166666),60591,60650
Saint-Pierre-es-Champs,Point(1.727222222 49.431111111),60592,60850
Saint-Pierre-lès-Bitry,Point(3.075 49.424166666),60593,60350
Saint-Quentin-des-Prés,Point(1.753888888 49.520555555),60594,60380
Saint-Remy-en-l'Eau,Point(2.431111111 49.471666666),60595,60130
Saint-Samson-la-Poterie,Point(1.741944444 49.593888888),60596,60220
Saint-Sauveur (Oise),Point(2.783055555 49.318333333),60597,60320
Saint-Sulpice (Oise),Point(2.124166666 49.350555555),60598,60430
Saint-Thibault (Oise),Point(1.845277777 49.7),60599,60210
Saint-Vaast-de-Longmont,Point(2.736388888 49.303055555),60600,60410
Saint-Vaast-lès-Mello,Point(2.392222222 49.267222222),60601,60660
Saint-Valery,Point(1.734444444 49.726111111),60602,60220
Salency,Point(3.050277777 49.588333333),60603,60400
Sarcus,Point(1.870833333 49.685833333),60604,60210
Sarnois,Point(1.917777777 49.678611111),60605,60210
Le Saulchoy,Point(2.14 49.633611111),60608,60360
Savignies,Point(1.964444444 49.465),60609,60650
Sempigny,Point(2.994722222 49.5575),60610,60400
Senantes (Oise),Point(1.835 49.485833333),60611,60650
Senlis (Oise),Point(2.586666666 49.207222222),60612,60300
Senots,Point(1.992222222 49.263888888),60613,60240
Serans (Oise),Point(1.830833333 49.186388888),60614,60240
Sérévillers,Point(2.430277777 49.638888888),60615,60120
Sérifontaine,Point(1.770277777 49.353333333),60616,60590
Sermaize,Point(2.958888888 49.615555555),60617,60400
Séry-Magneval,Point(2.855 49.257777777),60618,60800
Silly-le-Long,Point(2.791666666 49.106944444),60619,60330
Silly-Tillard,Point(2.158888888 49.324444444),60620,60430
Solente,Point(2.878611111 49.698888888),60621,60310
Sommereux,Point(1.992222222 49.678611111),60622,60210
Songeons,Point(1.853055555 49.549166666),60623,60380
Sully (Oise),Point(1.781111111 49.559166666),60624,60380
Suzoy,Point(2.949166666 49.579722222),60625,60400
Talmontiers,Point(1.738888888 49.386388888),60626,60590
Tartigny,Point(2.360555555 49.633888888),60627,60120
Therdonne,Point(2.155 49.419166666),60628,60510
Thérines,Point(1.893333333 49.602777777),60629,60380
Thibivillers,Point(1.9 49.301666666),60630,60240
Thiers-sur-Thève,Point(2.571944444 49.152222222),60631,60520
Thiescourt,Point(2.883333333 49.565277777),60632,60310
Thieuloy-Saint-Antoine,Point(1.946111111 49.634166666),60633,60210
Thieux (Oise),Point(2.313611111 49.542222222),60634,60480
Thiverny,Point(2.432222222 49.247777777),60635,60160
Thourotte,Point(2.883611111 49.478611111),60636,60150
Thury-en-Valois,Point(3.024444444 49.157222222),60637,60890
Thury-sous-Clermont,Point(2.326388888 49.356944444),60638,60250
Tillé,Point(2.111666666 49.463333333),60639,60000
Tourly,Point(1.946944444 49.224166666),60640,60240
Tracy-le-Mont,Point(3.008611111 49.470555555),60641,60170
Tracy-le-Val,Point(3.009444444 49.489444444),60642,60170
Tricot (Oise),Point(2.588888888 49.561111111),60643,60420
Trie-Château,Point(1.821111111 49.284722222),60644,60590
Trie-la-Ville,Point(1.8325 49.289722222),60645,60590
Troissereux,Point(2.042777777 49.48),60646,60112
Trosly-Breuil,Point(2.988888888 49.400277777),60647,60350
Troussencourt,Point(2.254166666 49.606944444),60648,60120
Trumilly,Point(2.802222222 49.242777777),60650,60800
Ully-Saint-Georges,Point(2.280277777 49.277777777),60651,60730
Valdampierre,Point(2.052222222 49.303055555),60652,60790
Valescourt,Point(2.436111111 49.483888888),60653,60130
Vandélicourt,Point(2.793888888 49.512777777),60654,60490
Varesnes,Point(3.059722222 49.563611111),60655,60400
Varinfroy,Point(3.044166666 49.099166666),60656,60890
Vauchelles,Point(2.964166666 49.587222222),60657,60400
Vauciennes (Oise),Point(3.030277777 49.236388888),60658,60117
Vaudancourt,Point(1.755555555 49.233611111),60659,60240
Le Vaumain,Point(1.867777777 49.336111111),60660,60590
Vaumoise,Point(2.979722222 49.236666666),60661,60117
Le Vauroux,Point(1.923888888 49.379166666),60662,60390
Velennes (Oise),Point(2.183611111 49.473055555),60663,60510
Vendeuil-Caply,Point(2.289166666 49.6075),60664,60120
Venette,Point(2.799722222 49.415555555),60665,60280
Ver-sur-Launette,Point(2.685277777 49.105),60666,60950
Verberie,Point(2.731388888 49.310555555),60667,60410
Verderel-lès-Sauqueuse,Point(2.097222222 49.503055555),60668,60112
Verderonne,Point(2.498333333 49.329444444),60669,60140
Verneuil-en-Halatte,Point(2.522222222 49.276388888),60670,60550
Versigny (Oise),Point(2.763333333 49.160555555),60671,60440
Vez,Point(3.0025 49.263888888),60672,60117
Viefvillers,Point(2.129166666 49.613611111),60673,60360
Vieux-Moulin (Oise),Point(2.931666666 49.392222222),60674,60350
Vignemont,Point(2.776388888 49.501944444),60675,60162
Ville (Oise),Point(2.939722222 49.554166666),60676,60400
Villembray,Point(1.868888888 49.476388888),60677,60650
Villeneuve-les-Sablons,Point(2.076666666 49.237222222),60678,60175
La Villeneuve-sous-Thury,Point(3.061944444 49.155833333),60679,60890
Villeneuve-sur-Verberie,Point(2.689444444 49.275555555),60680,60410
Villers-Saint-Barthélemy,Point(1.947777777 49.398055555),60681,60650
Villers-Saint-Frambourg-Ognon,Point(2.64 49.25583),60682,60810
Villers-Saint-Genest,Point(2.905833333 49.142222222),60683,60620
Villers-Saint-Paul,Point(2.487222222 49.288888888),60684,60870
Villers-Saint-Sépulcre,Point(2.215833333 49.365555555),60685,60134
Villers-sous-Saint-Leu,Point(2.398055555 49.2125),60686,60340
Villers-sur-Auchy,Point(1.794444444 49.486944444),60687,60650
Villers-sur-Bonnières,Point(1.965555555 49.538333333),60688,60860
Villers-sur-Coudun,Point(2.803888888 49.4825),60689,60150
Villers-Vermont,Point(1.743888888 49.576666666),60691,60380
Villers-Vicomte,Point(2.239166666 49.643333333),60692,60120
Villeselve,Point(3.110555555 49.690833333),60693,60640
Vineuil-Saint-Firmin,Point(2.492222222 49.2),60695,60500
Vrocourt,Point(1.886388888 49.528888888),60697,60112
Wacquemoulin,Point(2.616666666 49.502777777),60698,60420
Wambez,Point(1.851111111 49.526388888),60699,60380
Warluis,Point(2.140833333 49.388055555),60700,60430
Wavignies,Point(2.359444444 49.546666666),60701,60130
Welles-Pérennes,Point(2.483333333 49.608055555),60702,60420
Aux Marais,Point(2.041944444 49.413888888),60703,60000
Alençon,Point(0.091944444 48.429722222),61001,61000
Almenêches,Point(0.11 48.6975),61002,61570
Appenai-sous-Bellême,Point(0.558055555 48.344444444),61005,61130
Argentan,Point(-0.020277777 48.744444444),61006,61200
Aube (Orne),Point(0.546666666 48.739722222),61008,61270
Aubry-le-Panthou,Point(0.2325 48.850555555),61010,61120
Aubusson (Orne),Point(-0.5525 48.784166666),61011,61100
Auguaise,Point(0.554166666 48.701388888),61012,61270
Aunay-les-Bois,Point(0.291666666 48.543611111),61013,61500
Aunou-le-Faucon,Point(0.048055555 48.721944444),61014,61200
Aunou-sur-Orne,Point(0.229722222 48.611388888),61015,61500
Les Authieux-du-Puits,Point(0.329444444 48.7125),61017,61240
Avernes-Saint-Gourgon,Point(0.319722222 48.939166666),61018,61470
Avoine (Orne),Point(-0.095555555 48.671666666),61020,61150
Avrilly (Orne),Point(-0.614444444 48.539166666),61021,61700
Bailleul (Orne),Point(-0.019722222 48.808333333),61023,61160
Banvou,Point(-0.553055555 48.665),61024,61450
Barville (Orne),Point(0.341944444 48.482777777),61026,61170
Bazoches-au-Houlme,Point(-0.240555555 48.8175),61028,61210
Bazoches-sur-Hoëne,Point(0.471388888 48.551944444),61029,61560
La Bazoque (Orne),Point(-0.598333333 48.791944444),61030,61100
Beaufai,Point(0.514722222 48.749444444),61032,61270
Beaulieu (Orne),Point(0.743888888 48.680277777),61034,61190
Beauvain,Point(-0.3075 48.607222222),61035,61600
Belfonds,Point(0.117777777 48.610833333),61036,61500
Bellavilliers,Point(0.4975 48.423333333),61037,61360
Bellême,Point(0.560555555 48.376388888),61038,61130
La Bellière (Orne),Point(-0.034166666 48.625833333),61039,61570
Bellou-en-Houlme,Point(-0.443611111 48.690833333),61040,61220
Bellou-le-Trichard,Point(0.546388888 48.267777777),61041,61130
Bellou-sur-Huisne,Point(0.756388888 48.425555555),61042,61110
Berd'huis,Point(0.745833333 48.345277777),61043,61340
Berjou,Point(-0.481944444 48.849444444),61044,61430
Bizou,Point(0.750277777 48.496111111),61046,61290
Boëcé,Point(0.449722222 48.513055555),61048,61560
Boissei-la-Lande,Point(0.062222222 48.682777777),61049,61570
Boissy-Maugis,Point(0.711666666 48.441111111),61050,61340
Boissy-Maugis,Point(0.711666666 48.441111111),61050,61110
Boitron (Orne),Point(0.263333333 48.560277777),61051,61500
Bonnefoi (Orne),Point(0.569722222 48.671944444),61052,61270
Bonsmoulins,Point(0.535833333 48.650277777),61053,61380
Le Bosc-Renoult,Point(0.305277777 48.913611111),61054,61470
Boucé (Orne),Point(-0.090277777 48.646666666),61055,61570
Le Bouillon,Point(0.103333333 48.561666666),61056,61500
Brethel,Point(0.540277777 48.720555555),61060,61270
Bretoncelles,Point(0.8875 48.431666666),61061,61110
Brieux,Point(-0.091666666 48.836944444),61062,61160
Briouze,Point(-0.366944444 48.698888888),61063,61220
Brullemail,Point(0.328611111 48.6575),61064,61390
Buré,Point(0.405555555 48.5175),61066,61170
Bures (Orne),Point(0.401388888 48.563333333),61067,61170
Bursard,Point(0.211111111 48.540277777),61068,61500
Cahan,Point(-0.443333333 48.858888888),61069,61430
Caligny,Point(-0.595833333 48.808055555),61070,61100
Camembert,Point(0.1775 48.893055555),61071,61120
Canapville (Orne),Point(0.27 48.946944444),61072,61120
Carrouges,Point(-0.145555555 48.5675),61074,61320
Ceaucé,Point(-0.624444444 48.493888888),61075,61330
Le Cercueil,Point(0.023055555 48.596944444),61076,61500
Cerisé,Point(0.127777777 48.440833333),61077,61000
Cerisy-Belle-Étoile,Point(-0.626388888 48.797777777),61078,61100
Ceton,Point(0.75 48.226111111),61079,61260
Chahains,Point(-0.114444444 48.562222222),61080,61320
Chailloué,Point(0.1975 48.651666666),61081,61500
Le Chalange,Point(0.313333333 48.593333333),61082,61390
Champcerie,Point(-0.225 48.799166666),61084,61210
Le Champ-de-la-Pierre,Point(-0.205277777 48.608611111),61085,61320
Les Champeaux,Point(0.132777777 48.893055555),61086,61120
Champeaux-sur-Sarthe,Point(0.4425 48.576666666),61087,61560
Champ-Haut,Point(0.324722222 48.726666666),61088,61240
Champosoult,Point(0.182777777 48.866111111),61089,61120
Champsecret,Point(-0.550555555 48.609166666),61091,61700
Chandai,Point(0.739166666 48.753055555),61092,61300
Chanu,Point(-0.677777777 48.728611111),61093,61800
La Chapelle-au-Moine,Point(-0.584444444 48.708055555),61094,61100
La Chapelle-Biche,Point(-0.629166666 48.711388888),61095,61100
La Chapelle-Montligeon,Point(0.653333333 48.483611111),61097,61400
La Chapelle-près-Sées,Point(0.161666666 48.570555555),61098,61500
La Chapelle-Souëf,Point(0.595833333 48.323333333),61099,61130
La Chapelle-Viel,Point(0.617222222 48.703611111),61100,61270
Le Château-d'Almenêches,Point(0.121944444 48.679166666),61101,61570
Le Châtellier (Orne),Point(-0.581666666 48.675833333),61102,61450
Chaumont (Orne),Point(0.331944444 48.835833333),61103,61230
La Chaux (Orne),Point(-0.2575 48.610555555),61104,61600
Chemilli,Point(0.443611111 48.363611111),61105,61360
Ciral,Point(-0.137777777 48.493888888),61107,61320
Cisai-Saint-Aubin,Point(0.342777777 48.775555555),61108,61230
Colombiers (Orne),Point(0.054444444 48.469444444),61111,61250
Comblot,Point(0.593611111 48.461944444),61113,61400
Commeaux,Point(-0.113055555 48.787777777),61114,61200
Sablons sur Huisne,Point(0.850278 48.380556),61116,61110
Condé-sur-Sarthe,Point(0.034166666 48.431944444),61117,61250
Corbon (Orne),Point(0.627222222 48.454166666),61118,61400
Coudehard,Point(0.134722222 48.843611111),61120,61160
Coulimer,Point(0.466944444 48.475277777),61121,61360
Coulmer,Point(0.296944444 48.774722222),61122,61230
Coulonces (Orne),Point(0.0075 48.836111111),61123,61160
La Coulonche,Point(-0.456666666 48.646944444),61124,61220
Coulonges-sur-Sarthe,Point(0.399722222 48.531666666),61126,61170
Courcerault,Point(0.658333333 48.438333333),61128,61340
Courgeon,Point(0.611944444 48.478333333),61129,61400
Courgeoût,Point(0.489722222 48.509722222),61130,61560
Courtomer (Orne),Point(0.358055555 48.628333333),61133,61390
Craménil,Point(-0.378333333 48.744444444),61137,61220
Croisilles (Orne),Point(0.2625 48.767777777),61138,61230
Crouttes,Point(0.138611111 48.923611111),61139,61120
Crulai,Point(0.666666666 48.705),61140,61300
Cuissai,Point(0.016111111 48.470555555),61141,61250
Dame-Marie (Orne),Point(0.615277777 48.355),61142,61130
Damigny,Point(0.073333333 48.4475),61143,61250
Domfront en Poiraie,Point(-0.639167 48.591111),61145,61700
Dompierre (Orne),Point(-0.551944444 48.632222222),61146,61700
Dorceau,Point(0.800833333 48.422777777),61147,61110
Durcet,Point(-0.435833333 48.746944444),61148,61100
Échalou,Point(-0.493333333 48.727777777),61149,61440
Échauffour,Point(0.387777777 48.740833333),61150,61370
Écorcei,Point(0.579444444 48.72),61151,61270
Écorches,Point(0.092777777 48.866944444),61152,61160
Écouché-les-Vallées,Point(-0.124722 48.717778),61153,61150
Essay,Point(0.246944444 48.541111111),61156,61500
Faverolles (Orne),Point(-0.297777777 48.667777777),61158,61600
Fay (Orne),Point(0.408333333 48.659444444),61159,61390
Feings (Orne),Point(0.633611111 48.545833333),61160,61400
La Ferrière-au-Doyen (Orne),Point(0.498888888 48.663888888),61162,61380
La Ferrière-aux-Étangs,Point(-0.518888888 48.662777777),61163,61450
La Ferrière-Béchet,Point(0.071666666 48.579722222),61164,61500
La Ferrière-Bochard,Point(-0.031666666 48.413888888),61165,61420
Ferrières-la-Verrerie,Point(0.375833333 48.652777777),61166,61390
La Ferté-Macé,Point(-0.357222222 48.5925),61168,61600
Flers (Orne),Point(-0.569444444 48.748333333),61169,61100
Fleuré (Orne),Point(-0.056944444 48.690833333),61170,61200
Fontaine-les-Bassets,Point(0.005 48.859444444),61171,61160
Francheville (Orne),Point(-0.056388888 48.636388888),61176,61570
La Fresnaie-Fayel,Point(0.223055555 48.828611111),61178,61230
Fresnay-le-Samson,Point(0.209444444 48.883333333),61180,61120
Gacé,Point(0.296944444 48.793055555),61181,61230
Gandelain,Point(-0.088055555 48.479722222),61182,61420
Gâprée,Point(0.291388888 48.6225),61183,61390
Les Genettes,Point(0.568055555 48.664722222),61187,61270
La Genevraie,Point(0.318055555 48.684722222),61188,61240
Giel-Courteilles,Point(-0.196944444 48.764444444),61189,61210
Ginai,Point(0.217222222 48.747222222),61190,61310
Godisson,Point(0.251388888 48.679444444),61192,61240
La Gonfrière,Point(0.471388888 48.819166666),61193,61550
Le Grais,Point(-0.329166666 48.639166666),61195,61600
Belforêt-en-Perche,Point(0.522778 48.375278),61196,61130
Guêprei,Point(-0.008333333 48.835833333),61197,61160
Guerquesalles,Point(0.207222222 48.906388888),61198,61120
Habloville,Point(-0.169722222 48.786944444),61199,61210
Hauterive (Orne),Point(0.199444444 48.4775),61202,61250
Héloup,Point(0.025555555 48.397222222),61203,61250
L'Hôme-Chamondot,Point(0.715 48.589166666),61206,61290
Igé (Orne),Point(0.521388888 48.324444444),61207,61130
Irai,Point(0.695833333 48.670555555),61208,61190
Joué-du-Bois,Point(-0.231944444 48.581666666),61209,61320
Joué-du-Plain,Point(-0.123055555 48.69),61210,61150
Juvigny-sur-Orne,Point(0.040555555 48.7225),61212,61200
Lalacelle,Point(-0.143333333 48.475555555),61213,61320
L'Aigle,Point(0.6275 48.765),61214,61300
Laleu (Orne),Point(0.379166666 48.551388888),61215,61170
La Lande-de-Goult,Point(-0.0475 48.585),61216,61320
La Lande-de-Lougé,Point(-0.250277777 48.692777777),61217,61210
La Lande-Patry,Point(-0.598611111 48.762777777),61218,61100
La Lande-Saint-Siméon,Point(-0.435833333 48.822222222),61219,61100
Landigou,Point(-0.471388888 48.746111111),61221,61100
Landisacq,Point(-0.6475 48.756666666),61222,61100
Larré (Orne),Point(0.164444444 48.494722222),61224,61250
Lignères,Point(0.310277777 48.735277777),61225,61240
Lignou,Point(-0.345833333 48.670555555),61227,61220
L'Orée-d'Écouves,Point(-0.033055555 48.514722222),61228,61420
